cleaned_file,business_file,has_business_section,has_competition_term_in_business,has_competition_section,business_chars
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Bitech Technologies Corp__0001493152-23-010282.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Bitech Technologies Corp__0001493152-23-010282.txt,True,False,False,14925
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Black Mountain Acquisition Corp.__0001193125-23-088315.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Black Mountain Acquisition Corp.__0001193125-23-088315.txt,True,False,False,25767
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__C5 Acquisition Corp__0001193125-23-088179.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__C5 Acquisition Corp__0001193125-23-088179.txt,True,False,False,114001
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__CHASE PACKAGING CORP__0001477932-23-002067.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__CHASE PACKAGING CORP__0001477932-23-002067.txt,True,False,False,1235
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Cloudweb, Inc.__0001640334-23-000500.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Cloudweb, Inc.__0001640334-23-000500.txt",True,False,False,7620
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__ConvexityShares Trust__0001213900-23-025363.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__ConvexityShares Trust__0001213900-23-025363.txt,True,False,False,82022
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Creek Road Miners, Inc.__0001493152-23-010117.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Creek Road Miners, Inc.__0001493152-23-010117.txt",True,False,False,18172
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Cuentas Inc.__0001213900-23-025603.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Cuentas Inc.__0001213900-23-025603.txt,True,False,False,49860
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Cyber Enviro-Tech, Inc.__0001079973-23-000410.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Cyber Enviro-Tech, Inc.__0001079973-23-000410.txt",True,False,False,4282
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Dynamic Shares Trust__0001493152-23-010441.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Dynamic Shares Trust__0001493152-23-010441.txt,True,False,False,13127
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Emmaus Life Sciences, Inc.__0000950170-23-011328.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Emmaus Life Sciences, Inc.__0000950170-23-011328_business.txt",True,False,False,39836
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__FUTURES PORTFOLIO FUND L.P.__0001387131-23-004260.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__FUTURES PORTFOLIO FUND L.P.__0001387131-23-004260.txt,True,False,False,85234
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__General Enterprise Ventures, Inc.__0001640334-23-000526.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__General Enterprise Ventures, Inc.__0001640334-23-000526.txt",True,False,False,8026
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__General Enterprise Ventures, Inc.__0001683168-23-002056.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__General Enterprise Ventures, Inc.__0001683168-23-002056_business.txt",True,False,False,5400
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__GRAHAM ALTERNATIVE INVESTMENT FUND I LLC__0001140361-23-014901.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__GRAHAM ALTERNATIVE INVESTMENT FUND I LLC__0001140361-23-014901.txt,True,False,False,4492
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__GRAHAM ALTERNATIVE INVESTMENT FUND II LLC__0001140361-23-014903.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__GRAHAM ALTERNATIVE INVESTMENT FUND II LLC__0001140361-23-014903.txt,True,False,False,4573
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__GRANT PARK FUTURES FUND LIMITED PARTNERSHIP__0001558370-23-005216.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__GRANT PARK FUTURES FUND LIMITED PARTNERSHIP__0001558370-23-005216.txt,True,False,False,14429
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Harbor Custom Development, Inc.__0001784567-23-000033.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Harbor Custom Development, Inc.__0001784567-23-000033.txt",True,False,False,1489
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__HAZ Holdings Inc__0001966722-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__HAZ Holdings Inc__0001966722-23-000006_business.txt,True,False,False,764
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__LION COPPER & GOLD CORP.__0001062993-23-008192.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__LION COPPER & GOLD CORP.__0001062993-23-008192.txt,True,False,False,5248
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__LM FUNDING AMERICA, INC.__0000950170-23-011149.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__LM FUNDING AMERICA, INC.__0000950170-23-011149.txt",True,False,False,17427
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__M3-Brigade Acquisition III Corp.__0001213900-23-025611.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__M3-Brigade Acquisition III Corp.__0001213900-23-025611.txt,True,False,False,166731
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Mega Matrix Corp.__0001213900-23-025519.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Mega Matrix Corp.__0001213900-23-025519.txt,True,False,False,8348
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Metaterra Corp.__0001477932-23-002073.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Metaterra Corp.__0001477932-23-002073_business.txt,True,False,False,3054
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Metaurus Equity Component Trust__0001213900-23-025300.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Metaurus Equity Component Trust__0001213900-23-025300.txt,True,False,False,11223
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__MILLS MUSIC TRUST__0001193125-23-087385.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__MILLS MUSIC TRUST__0001193125-23-087385.txt,True,False,False,11302
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Newbury Street Acquisition Corp__0001410578-23-000592.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Newbury Street Acquisition Corp__0001410578-23-000592.txt,True,False,False,173135
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__NexPoint Real Estate Finance, Inc.__0001786248-23-000007.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__NexPoint Real Estate Finance, Inc.__0001786248-23-000007.txt",True,False,False,251620
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__ObsEva SA__0001558370-23-005276.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__ObsEva SA__0001558370-23-005276.txt,True,False,False,8323
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__ODYSSEY MARINE EXPLORATION INC__0000950170-23-011378.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__ODYSSEY MARINE EXPLORATION INC__0000950170-23-011378.txt,True,False,False,39142
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__PermRock Royalty Trust__0001553350-23-000235.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__PermRock Royalty Trust__0001553350-23-000235.txt,True,False,False,4134
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__PGI INC__0001654954-23-004006.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__PGI INC__0001654954-23-004006.txt,True,False,False,1037
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__PMV Consumer Acquisition Corp.__0001213900-23-025429.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__PMV Consumer Acquisition Corp.__0001213900-23-025429.txt,True,False,False,1308
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Pony Group Inc.__0001213900-23-025147.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Pony Group Inc.__0001213900-23-025147.txt,True,False,False,2328
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__QUEST PATENT RESEARCH CORP__0001213900-23-025520.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__QUEST PATENT RESEARCH CORP__0001213900-23-025520.txt,True,False,False,171616
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Redwood Mortgage Investors IX__0000950170-23-011406.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Redwood Mortgage Investors IX__0000950170-23-011406_business.txt,True,False,False,7348
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__REDWOOD MORTGAGE INVESTORS VIII__0000950170-23-011418.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__REDWOOD MORTGAGE INVESTORS VIII__0000950170-23-011418_business.txt,True,False,False,10463
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Richmond Mutual Bancorporation, Inc.__0001628280-23-010106.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Richmond Mutual Bancorporation, Inc.__0001628280-23-010106.txt",True,False,False,11810
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__SATIVUS TECH CORP.__0001213900-23-024977.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__SATIVUS TECH CORP.__0001213900-23-024977_business.txt,True,False,False,5986
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Sentinel Energy Services Inc.__0001213900-23-025125.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Sentinel Energy Services Inc.__0001213900-23-025125.txt,True,False,False,77676
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Sino Green Land Corp.__0001493152-23-009890.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Sino Green Land Corp.__0001493152-23-009890.txt,True,False,False,5140
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Sipup Corp__0001213900-23-025002.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Sipup Corp__0001213900-23-025002.txt,True,False,False,11564
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__SPECTRUM PHARMACEUTICALS INC__0000831547-23-000007.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__SPECTRUM PHARMACEUTICALS INC__0000831547-23-000007.txt,True,False,False,5187
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Sphere 3D Corp.__0001591956-23-000004.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Sphere 3D Corp.__0001591956-23-000004.txt,True,False,False,20663
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Star Mountain Lower Middle-Market Capital Corp__0001140361-23-015301.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Star Mountain Lower Middle-Market Capital Corp__0001140361-23-015301.txt,True,False,False,9833
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__TANDY LEATHER FACTORY INC__0001140361-23-015325.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__TANDY LEATHER FACTORY INC__0001140361-23-015325.txt,True,False,False,1524
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__TechCom, Inc.__0001683168-23-002076.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__TechCom, Inc.__0001683168-23-002076.txt",True,False,False,4042
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__TELKONET INC__0001683168-23-002039.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__TELKONET INC__0001683168-23-002039_business.txt,True,False,False,1230
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Thunder Bridge Capital Partners IV, Inc.__0001213900-23-024907.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Thunder Bridge Capital Partners IV, Inc.__0001213900-23-024907.txt",True,False,False,137166
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Thunder Energies Corp__0001683168-23-002080.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Thunder Energies Corp__0001683168-23-002080.txt,True,False,False,22190
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Toughbuilt Industries, Inc__0001575872-23-000493.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__Toughbuilt Industries, Inc__0001575872-23-000493_business.txt",True,False,False,2391
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Trinity Place Holdings Inc.__0001558370-23-005313.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Trinity Place Holdings Inc.__0001558370-23-005313.txt,True,False,False,824
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__VACCINEX, INC.__0000950170-23-011354.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-03-31__VACCINEX, INC.__0000950170-23-011354_business.txt",True,False,False,36561
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Value Exchange International, Inc.__0001214659-23-004552.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Value Exchange International, Inc.__0001214659-23-004552.txt",True,False,False,168322
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Western Acquisition Ventures Corp.__0001410578-23-000570.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-03-31__Western Acquisition Ventures Corp.__0001410578-23-000570.txt,True,False,False,105517
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-03__Ainos, Inc.__0001654954-23-004157.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-03__Ainos, Inc.__0001654954-23-004157.txt",True,False,False,42976
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-03__BLUE DOLPHIN ENERGY CO__0001654954-23-004195.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-03__BLUE DOLPHIN ENERGY CO__0001654954-23-004195.txt,True,False,False,1578
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-03__Marblegate Acquisition Corp.__0001193125-23-088468.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-03__Marblegate Acquisition Corp.__0001193125-23-088468.txt,True,False,False,107802
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-03__TPCO Holding Corp.__0001654954-23-004186.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-03__TPCO Holding Corp.__0001654954-23-004186.txt,True,False,False,262249
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-03__URBAN OUTFITTERS INC__0000950170-23-011597.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-03__URBAN OUTFITTERS INC__0000950170-23-011597_business.txt,True,False,False,1465
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-04__GSG GROUP INC.__0001640334-23-000564.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-04__GSG GROUP INC.__0001640334-23-000564.txt,True,False,False,11928
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-04__KIRKLAND'S, INC__0000950170-23-011774.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-04__KIRKLAND'S, INC__0000950170-23-011774.txt",True,False,False,11127
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-05__bleuacacia ltd__0001140361-23-016751.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-05__bleuacacia ltd__0001140361-23-016751.txt,True,False,False,14034
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-05__General Enterprise Ventures, Inc.__0001683168-23-002152.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-05__General Enterprise Ventures, Inc.__0001683168-23-002152_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-05__KBS Real Estate Investment Trust II, Inc.__0001411059-23-000032.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-05__KBS Real Estate Investment Trust II, Inc.__0001411059-23-000032.txt",True,False,False,9282
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Balanced Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Balanced Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Diversified Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Diversified Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Funds__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Funds__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Global Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Global Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Heritage Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Heritage Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Long_Short Commodity Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Long_Short Commodity Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Masters Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Masters Fund__0001213900-23-028058.txt,True,False,False,26512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__Frontier Select Fund__0001213900-23-028058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-06__Frontier Select Fund__0001213900-23-028058.txt,True,False,False,26512
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__General Enterprise Ventures, Inc.__0001683168-23-002177.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-06__General Enterprise Ventures, Inc.__0001683168-23-002177_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-06__General Enterprise Ventures, Inc.__0001683168-23-002212.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-06__General Enterprise Ventures, Inc.__0001683168-23-002212_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-07__Orbital Infrastructure Group, Inc.__0001437749-23-009709.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-07__Orbital Infrastructure Group, Inc.__0001437749-23-009709.txt",True,False,False,8416
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-10__General Enterprise Ventures, Inc.__0001683168-23-002249.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-10__General Enterprise Ventures, Inc.__0001683168-23-002249_business.txt",True,False,False,5400
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-10__Unrivaled Brands, Inc.__0001451512-23-000018.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-10__Unrivaled Brands, Inc.__0001451512-23-000018.txt",True,False,False,10878
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-11__Edify Acquisition Corp.__0001410578-23-000625.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-11__Edify Acquisition Corp.__0001410578-23-000625.txt,True,False,False,31524
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-11__KAANAPALI LAND LLC__0000892626-23-000012.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-11__KAANAPALI LAND LLC__0000892626-23-000012.txt,True,False,False,18679
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-12__General Enterprise Ventures, Inc.__0001683168-23-002302.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-12__General Enterprise Ventures, Inc.__0001683168-23-002302_business.txt",True,False,False,5400
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-13__IA Energy Corp.__0001683168-23-002337.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-13__IA Energy Corp.__0001683168-23-002337.txt,True,False,False,14143
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-13__LIV Capital Acquisition Corp. II__0001213900-23-029517.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-13__LIV Capital Acquisition Corp. II__0001213900-23-029517.txt,True,False,False,101443
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-13__US ENERGY CORP__0001493152-23-012144.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-13__US ENERGY CORP__0001493152-23-012144.txt,True,False,False,117595
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-13__VanEck Merk Gold Trust__0001213900-23-029591.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-13__VanEck Merk Gold Trust__0001213900-23-029591.txt,True,False,False,90600
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__BALLY, CORP.__0001640334-23-000653.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__BALLY, CORP.__0001640334-23-000653.txt",True,False,False,8457
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__Creations Inc__0001493152-23-012328.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__Creations Inc__0001493152-23-012328.txt,True,False,False,6516
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__EnergieInvesting.com Inc.__0001683168-23-002390.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__EnergieInvesting.com Inc.__0001683168-23-002390.txt,True,False,False,29512
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__Sow Good Inc.__0001683168-23-002404.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-14__Sow Good Inc.__0001683168-23-002404_business.txt,True,False,False,10038
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__Strategic Environmental & Energy Resources, Inc.__0001493152-23-012208.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__Strategic Environmental & Energy Resources, Inc.__0001493152-23-012208.txt",True,False,False,7445
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__UNIVERSAL GLOBAL HUB INC.__0001213900-23-029608.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__UNIVERSAL GLOBAL HUB INC.__0001213900-23-029608.txt,True,False,False,7855
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-14__Yubo International Biotech Ltd__0001640334-23-000632.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-14__Yubo International Biotech Ltd__0001640334-23-000632.txt,True,False,False,9236
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__American Clean Resources Group, Inc.__0001213900-23-030263.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__American Clean Resources Group, Inc.__0001213900-23-030263.txt",True,False,False,15605
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__BLOOMIOS, INC.__0001477932-23-002660.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__BLOOMIOS, INC.__0001477932-23-002660.txt",True,False,False,14002
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Clean Energy Technologies, Inc.__0001493152-23-012437.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__Clean Energy Technologies, Inc.__0001493152-23-012437_business.txt",True,False,False,141060
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Edgemode, Inc.__0001683168-23-002430.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__Edgemode, Inc.__0001683168-23-002430.txt",True,False,False,10642
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__FDCTECH, INC.__0001493152-23-012515.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__FDCTECH, INC.__0001493152-23-012515.txt",True,False,False,25654
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Free Flow, Inc.__0001096906-23-000860.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__Free Flow, Inc.__0001096906-23-000860.txt",True,False,False,12126
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__IGEN NETWORKS CORP__0001640334-23-000658.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__IGEN NETWORKS CORP__0001640334-23-000658.txt,True,False,False,2897
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__INTERNET SCIENCES INC.__0001213900-23-030321.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__INTERNET SCIENCES INC.__0001213900-23-030321.txt,True,False,False,4574
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__KENILWORTH SYSTEMS CORP__0001477932-23-002609.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-04-17__KENILWORTH SYSTEMS CORP__0001477932-23-002609_business.txt,True,False,False,4793
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__M3-Brigade Acquisition II Corp.__0001213900-23-030226.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__M3-Brigade Acquisition II Corp.__0001213900-23-030226.txt,True,False,False,148269
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__Ontrak, Inc.__0001628280-23-011799.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-04-17__Ontrak, Inc.__0001628280-23-011799.txt",True,False,False,20265
