manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section
2740,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1590757\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13__0001888524-23-003893.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13__0001888524-23-003893.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2013-C13__0001888524-23-003893.txt,True,18241,False,,False
2741,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1590877\2023-02-28__REGENXBIO Inc.__0000950170-23-005085.txt,2023_10K_cleaned\2023-02-28__REGENXBIO Inc.__0000950170-23-005085.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-28__REGENXBIO Inc.__0000950170-23-005085.txt,True,577139,True,,False
2743,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1590955\2023-02-16__Paycom Software, Inc.__0000950170-23-003049.txt","2023_10K_cleaned\2023-02-16__Paycom Software, Inc.__0000950170-23-003049.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-16__Paycom Software, Inc.__0000950170-23-003049.txt",True,330837,True,,False
2749,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1591588\2023-09-12__A-Mark Precious Metals, Inc.__0000950170-23-047575.txt","2023_10K_cleaned\2023-09-12__A-Mark Precious Metals, Inc.__0000950170-23-047575.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-12__A-Mark Precious Metals, Inc.__0000950170-23-047575.txt",True,447058,True,,False
2760,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1592782\2023-04-10__Nukkleus Inc.__0001213900-23-028359.txt,2023_10K_cleaned\2023-04-10__Nukkleus Inc.__0001213900-23-028359.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-10__Nukkleus Inc.__0001213900-23-028359.txt,True,428924,True,,False
2766,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1593269\2023-03-17__JPMBB Commercial Mortgage Securities Trust 2013-C17__0001888524-23-003519.txt,2023_10K_cleaned\2023-03-17__JPMBB Commercial Mortgage Securities Trust 2013-C17__0001888524-23-003519.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__JPMBB Commercial Mortgage Securities Trust 2013-C17__0001888524-23-003519.txt,True,51212,False,,False
2767,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1593538\2023-02-24__NAVIENT CORP__0000950170-23-004376.txt,2023_10K_cleaned\2023-02-24__NAVIENT CORP__0000950170-23-004376.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-24__NAVIENT CORP__0000950170-23-004376.txt,True,10500,False,,False
2770,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1593773\2023-02-03__KANGE CORP__0001477932-23-000738.txt,2023_10K_cleaned\2023-02-03__KANGE CORP__0001477932-23-000738.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-03__KANGE CORP__0001477932-23-000738.txt,True,70798,False,,False
2771,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1593899\2023-02-28__Atea Pharmaceuticals, Inc.__0000950170-23-005186.txt","2023_10K_cleaned\2023-02-28__Atea Pharmaceuticals, Inc.__0000950170-23-005186.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-28__Atea Pharmaceuticals, Inc.__0000950170-23-005186.txt",True,712523,True,,False
2772,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1594100\2023-03-17__COMM 2014-CCRE14 Mortgage Trust__0001020242-23-000060.txt,2023_10K_cleaned\2023-03-17__COMM 2014-CCRE14 Mortgage Trust__0001020242-23-000060.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__COMM 2014-CCRE14 Mortgage Trust__0001020242-23-000060.txt,True,56152,False,,False
2773,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1594136\2023-03-15__GS Mortgage Securities Trust 2014-GC18__0001888524-23-003243.txt,2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2014-GC18__0001888524-23-003243.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__GS Mortgage Securities Trust 2014-GC18__0001888524-23-003243.txt,True,25179,False,,False
2774,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1594204\2023-03-30__ZHEN DING RESOURCES INC.__0001214659-23-004487.txt,2023_10K_cleaned\2023-03-30__ZHEN DING RESOURCES INC.__0001214659-23-004487.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__ZHEN DING RESOURCES INC.__0001214659-23-004487.txt,True,159508,True,,False
2776,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1594688\2023-03-31__SLM Student Loan Trust 2014-1__0001140361-23-015260.txt,2023_10K_cleaned\2023-03-31__SLM Student Loan Trust 2014-1__0001140361-23-015260.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__SLM Student Loan Trust 2014-1__0001140361-23-015260.txt,True,28713,False,,False
2780,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1595710\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14__0001888524-23-003906.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14__0001888524-23-003906.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14__0001888524-23-003906.txt,True,33876,False,,False
2781,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1595726\2023-03-14__COMM 2014-CCRE15 Mortgage Trust__0001888524-23-003150.txt,2023_10K_cleaned\2023-03-14__COMM 2014-CCRE15 Mortgage Trust__0001888524-23-003150.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__COMM 2014-CCRE15 Mortgage Trust__0001888524-23-003150.txt,True,40878,False,,False
2786,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1596958\2023-03-17__WFRBS Commercial Mortgage Trust 2014-LC14__0001888524-23-003523.txt,2023_10K_cleaned\2023-03-17__WFRBS Commercial Mortgage Trust 2014-LC14__0001888524-23-003523.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__WFRBS Commercial Mortgage Trust 2014-LC14__0001888524-23-003523.txt,True,33141,False,,False
2793,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1597339\2023-03-28__JPMBB Commercial Mortgage Securities Trust 2014-C18__0001888524-23-003985.txt,2023_10K_cleaned\2023-03-28__JPMBB Commercial Mortgage Securities Trust 2014-C18__0001888524-23-003985.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__JPMBB Commercial Mortgage Securities Trust 2014-C18__0001888524-23-003985.txt,True,44135,False,,False
2798,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1598428\2023-02-24__TimkenSteel Corp__0000950170-23-004348.txt,2023_10K_cleaned\2023-02-24__TimkenSteel Corp__0000950170-23-004348.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-24__TimkenSteel Corp__0000950170-23-004348.txt,True,286763,True,,False
2802,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1599033\2023-03-31__SLM Student Loan Trust 2014-2__0001140361-23-015261.txt,2023_10K_cleaned\2023-03-31__SLM Student Loan Trust 2014-2__0001140361-23-015261.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__SLM Student Loan Trust 2014-2__0001140361-23-015261.txt,True,28674,False,,False
2807,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1599617\2023-02-16__NOW Inc.__0000950170-23-002996.txt,2023_10K_cleaned\2023-02-16__NOW Inc.__0000950170-23-002996.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-16__NOW Inc.__0000950170-23-002996.txt,True,251851,True,,False
2808,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1599714\2023-03-17__COMM 2014-UBS2 Mortgage Trust__0001020242-23-000051.txt,2023_10K_cleaned\2023-03-17__COMM 2014-UBS2 Mortgage Trust__0001020242-23-000051.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__COMM 2014-UBS2 Mortgage Trust__0001020242-23-000051.txt,True,34806,False,,False
2818,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1600823\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15__0001888524-23-003907.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15__0001888524-23-003907.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15__0001888524-23-003907.txt,True,49969,False,,False
2819,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1600824\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC19__0001853620-23-000131.txt,2023_10K_cleaned\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC19__0001853620-23-000131.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC19__0001853620-23-000131.txt,True,21362,False,,False
2820,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1600831\2023-03-13__COMM 2014-LC15 Mortgage Trust__0001888524-23-003085.txt,2023_10K_cleaned\2023-03-13__COMM 2014-LC15 Mortgage Trust__0001888524-23-003085.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__COMM 2014-LC15 Mortgage Trust__0001888524-23-003085.txt,True,47243,False,,False
2827,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1601617\2023-03-13__WFRBS Commercial Mortgage Trust 2014-C19__0001888524-23-003084.txt,2023_10K_cleaned\2023-03-13__WFRBS Commercial Mortgage Trust 2014-C19__0001888524-23-003084.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-13__WFRBS Commercial Mortgage Trust 2014-C19__0001888524-23-003084.txt,True,37659,False,,False
2828,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1601705\2023-03-28__COMM 2014-CCRE16 Mortgage Trust__0001888524-23-004012.txt,2023_10K_cleaned\2023-03-28__COMM 2014-CCRE16 Mortgage Trust__0001888524-23-004012.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__COMM 2014-CCRE16 Mortgage Trust__0001888524-23-004012.txt,True,41009,False,,False
2829,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1601712\2023-02-09__Synchrony Financial__0001601712-23-000037.txt,2023_10K_cleaned\2023-02-09__Synchrony Financial__0001601712-23-000037.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-09__Synchrony Financial__0001601712-23-000037.txt,True,570764,True,,False
2830,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1601744\2023-03-14__GS Mortgage Securities Trust 2014-GC20__0001888524-23-003219.txt,2023_10K_cleaned\2023-03-14__GS Mortgage Securities Trust 2014-GC20__0001888524-23-003219.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__GS Mortgage Securities Trust 2014-GC20__0001888524-23-003219.txt,True,17446,False,,False
2832,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1602065\2023-02-23__Viper Energy Partners LP__0001602065-23-000007.txt,2023_10K_cleaned\2023-02-23__Viper Energy Partners LP__0001602065-23-000007.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__Viper Energy Partners LP__0001602065-23-000007.txt,True,399754,True,,False
2842,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1603578\2023-03-17__WFRBS Commercial Mortgage Trust 2014-C20__0001888524-23-003463.txt,2023_10K_cleaned\2023-03-17__WFRBS Commercial Mortgage Trust 2014-C20__0001888524-23-003463.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__WFRBS Commercial Mortgage Trust 2014-C20__0001888524-23-003463.txt,True,25663,False,,False
2843,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1603669\2023-03-28__COMM 2014-CCRE17 Mortgage Trust__0001020242-23-000092.txt,2023_10K_cleaned\2023-03-28__COMM 2014-CCRE17 Mortgage Trust__0001020242-23-000092.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__COMM 2014-CCRE17 Mortgage Trust__0001020242-23-000092.txt,True,33223,False,,False
2848,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\16040\2023-11-22__CABOT CORP__0000950170-23-065844.txt,2023_10K_cleaned\2023-11-22__CABOT CORP__0000950170-23-065844.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-22__CABOT CORP__0000950170-23-065844.txt,True,330862,True,,False
2850,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1604083\2023-03-10__COMM 2014-UBS3 Mortgage Trust__0001888524-23-002987.txt,2023_10K_cleaned\2023-03-10__COMM 2014-UBS3 Mortgage Trust__0001888524-23-002987.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-10__COMM 2014-UBS3 Mortgage Trust__0001888524-23-002987.txt,True,45926,False,,False
2851,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1604119\2023-03-15__JPMBB Commercial Mortgage Securities Trust 2014-C19__0001888524-23-003335.txt,2023_10K_cleaned\2023-03-15__JPMBB Commercial Mortgage Securities Trust 2014-C19__0001888524-23-003335.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-15__JPMBB Commercial Mortgage Securities Trust 2014-C19__0001888524-23-003335.txt,True,55111,False,,False
2853,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1604464\2023-02-08__Atara Biotherapeutics, Inc.__0000950170-23-002185.txt","2023_10K_cleaned\2023-02-08__Atara Biotherapeutics, Inc.__0000950170-23-002185.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-08__Atara Biotherapeutics, Inc.__0000950170-23-002185.txt",True,615900,True,,False
2854,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1604477\2023-03-22__SQZ Biotechnologies Co__0000950170-23-009203.txt,2023_10K_cleaned\2023-03-22__SQZ Biotechnologies Co__0000950170-23-009203.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__SQZ Biotechnologies Co__0000950170-23-009203.txt,True,689967,True,,False
2860,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1604950\2023-03-22__scPharmaceuticals Inc.__0000950170-23-009201.txt,2023_10K_cleaned\2023-03-22__scPharmaceuticals Inc.__0000950170-23-009201.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__scPharmaceuticals Inc.__0000950170-23-009201.txt,True,471978,True,,False
2862,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1605257\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC21__0001853620-23-000132.txt,2023_10K_cleaned\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC21__0001853620-23-000132.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Citigroup Commercial Mortgage Trust 2014-GC21__0001853620-23-000132.txt,True,19203,False,,False
2865,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1605481\2023-03-27__Nevada Canyon Gold Corp.__0001493152-23-009060.txt,2023_10K_cleaned\2023-03-27__Nevada Canyon Gold Corp.__0001493152-23-009060.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Nevada Canyon Gold Corp.__0001493152-23-009060.txt,True,242601,True,,False
2866,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1605607\2023-02-15__Paramount Group, Inc.__0000950170-23-002906.txt","2023_10K_cleaned\2023-02-15__Paramount Group, Inc.__0000950170-23-002906.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-15__Paramount Group, Inc.__0000950170-23-002906.txt",True,376812,True,,False
2869,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1606104\2023-03-14__Consumers 2014 Securitization Funding LLC__0001606104-23-000003.txt,2023_10K_cleaned\2023-03-14__Consumers 2014 Securitization Funding LLC__0001606104-23-000003.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__Consumers 2014 Securitization Funding LLC__0001606104-23-000003.txt,True,9843,False,,False
2871,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1606268\2023-03-29__Via Renewables, Inc.__0001606268-23-000009.txt","2023_10K_cleaned\2023-03-29__Via Renewables, Inc.__0001606268-23-000009.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Via Renewables, Inc.__0001606268-23-000009.txt",True,384995,True,,False
2873,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1606442\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16__0001853620-23-000122.txt,2023_10K_cleaned\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16__0001853620-23-000122.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16__0001853620-23-000122.txt,True,43726,False,,False
2877,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1606757\2023-08-24__Kimball Electronics, Inc.__0001606757-23-000033.txt","2023_10K_cleaned\2023-08-24__Kimball Electronics, Inc.__0001606757-23-000033.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-24__Kimball Electronics, Inc.__0001606757-23-000033.txt",True,258238,True,,False
2879,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1607401\2023-03-31__Navient Student Loan Trust 2014-1__0001140361-23-015232.txt,2023_10K_cleaned\2023-03-31__Navient Student Loan Trust 2014-1__0001140361-23-015232.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Navient Student Loan Trust 2014-1__0001140361-23-015232.txt,True,28672,False,,False
2880,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1607484\2023-03-22__J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20__0001888524-23-003634.txt,2023_10K_cleaned\2023-03-22__J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20__0001888524-23-003634.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20__0001888524-23-003634.txt,True,60646,False,,False
2881,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1607641\2023-03-17__Wells Fargo Commercial Mortgage Trust 2014-LC16__0001888524-23-003510.txt,2023_10K_cleaned\2023-03-17__Wells Fargo Commercial Mortgage Trust 2014-LC16__0001888524-23-003510.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__Wells Fargo Commercial Mortgage Trust 2014-LC16__0001888524-23-003510.txt,True,48813,False,,False
2883,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1607865\2023-03-27__GS Mortgage Securities Trust 2014-GC22__0001888524-23-003951.txt,2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2014-GC22__0001888524-23-003951.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__GS Mortgage Securities Trust 2014-GC22__0001888524-23-003951.txt,True,45728,False,,False
2887,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1609065\2023-03-31__Pathfinder Bancorp, Inc.__0000950170-23-011185.txt","2023_10K_cleaned\2023-03-31__Pathfinder Bancorp, Inc.__0000950170-23-011185.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Pathfinder Bancorp, Inc.__0000950170-23-011185.txt",True,541105,True,,False
2889,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1609253\2023-02-24__California Resources Corp__0001609253-23-000017.txt,2023_10K_cleaned\2023-02-24__California Resources Corp__0001609253-23-000017.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-24__California Resources Corp__0001609253-23-000017.txt,True,503250,True,,False
2892,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1609671\2023-03-14__WFRBS Commercial Mortgage Trust 2014-C21__0001888524-23-003141.txt,2023_10K_cleaned\2023-03-14__WFRBS Commercial Mortgage Trust 2014-C21__0001888524-23-003141.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__WFRBS Commercial Mortgage Trust 2014-C21__0001888524-23-003141.txt,True,29683,False,,False
2895,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1609809\2023-03-07__Seres Therapeutics, Inc.__0000950170-23-006374.txt","2023_10K_cleaned\2023-03-07__Seres Therapeutics, Inc.__0000950170-23-006374.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-07__Seres Therapeutics, Inc.__0000950170-23-006374.txt",True,660503,True,,False
2897,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1610250\2023-05-18__Boot Barn Holdings, Inc.__0001558370-23-010209.txt","2023_10K_cleaned\2023-05-18__Boot Barn Holdings, Inc.__0001558370-23-010209.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-18__Boot Barn Holdings, Inc.__0001558370-23-010209.txt",True,309212,True,,False
2898,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1610486\2023-03-28__COMM 2014-CCRE18 Mortgage Trust__0001888524-23-004004.txt,2023_10K_cleaned\2023-03-28__COMM 2014-CCRE18 Mortgage Trust__0001888524-23-004004.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__COMM 2014-CCRE18 Mortgage Trust__0001888524-23-004004.txt,True,44790,False,,False
2901,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1610796\2023-03-14__JPMBB Commercial Mortgage Securities Trust 2014-C21__0001888524-23-003182.txt,2023_10K_cleaned\2023-03-14__JPMBB Commercial Mortgage Securities Trust 2014-C21__0001888524-23-003182.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__JPMBB Commercial Mortgage Securities Trust 2014-C21__0001888524-23-003182.txt,True,51701,False,,False
2905,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1610950\2023-02-16__Syneos Health, Inc.__0000950170-23-002928.txt","2023_10K_cleaned\2023-02-16__Syneos Health, Inc.__0000950170-23-002928.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-16__Syneos Health, Inc.__0000950170-23-002928.txt",True,468042,True,,False
2907,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1611282\2023-03-28__PishPosh, Inc.__0001575872-23-000458.txt","2023_10K_cleaned\2023-03-28__PishPosh, Inc.__0001575872-23-000458.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-28__PishPosh, Inc.__0001575872-23-000458.txt",True,310049,True,,False
2912,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1612124\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17__0000950170-23-009703.txt,2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17__0000950170-23-009703.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17__0000950170-23-009703.txt,True,12556,False,,False
2913,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1612126\2023-03-17__COMM 2014-UBS4 Mortgage Trust__0001020242-23-000059.txt,2023_10K_cleaned\2023-03-17__COMM 2014-UBS4 Mortgage Trust__0001020242-23-000059.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__COMM 2014-UBS4 Mortgage Trust__0001020242-23-000059.txt,True,33218,False,,False
2914,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1612188\2023-04-17__TEO FOODS INC__0001079973-23-000486.txt,2023_10K_cleaned\2023-04-17__TEO FOODS INC__0001079973-23-000486.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-04-17__TEO FOODS INC__0001079973-23-000486.txt,True,117016,True,,False
